"","PlotID","year","spp","SEEDLING.RESPROUT","num_burn","cool.warm_slope","Lifeform","Native_nonnative","fac.obl","plotid_time","species_type","n_species","n_species_native.non","n_species_lifeform"
"1089","CCC008",2022,"CENMEL","",7,"warm","FB","invasive non-native","","CCC008 7 warm 2022","CENMEL_",46,6,33
"1090","CCC009",2021,"CENMEL","",7,"warm","FB","invasive non-native","","CCC009 7 warm 2021","CENMEL_",29,4,23
"1091","CCC009",2022,"CENMEL","",7,"warm","FB","invasive non-native","","CCC009 7 warm 2022","CENMEL_",34,5,27
"1092","CCC011",2021,"CENMEL","",7,"cool","FB","invasive non-native","","CCC011 7 cool 2021","CENMEL_",50,6,38
"1093","COL007",2021,"CENMEL","",3,"warm","FB","invasive non-native","","COL007 3 warm 2021","CENMEL_",45,6,31
"1094","COL007",2022,"CENMEL","",3,"warm","FB","invasive non-native","","COL007 3 warm 2022","CENMEL_",41,7,26
"1095","COL012",2021,"CENMEL","",3,"cool","FB","invasive non-native","","COL012 3 cool 2021","CENMEL_",47,4,37
"1096","COL012",2022,"CENMEL","",3,"cool","FB","invasive non-native","","COL012 3 cool 2022","CENMEL_",43,6,31
"1097","COL013",2021,"CENMEL","",3,"warm","FB","invasive non-native","","COL013 3 warm 2021","CENMEL_",41,5,27
"1098","COL013",2022,"CENMEL","",3,"warm","FB","invasive non-native","","COL013 3 warm 2022","CENMEL_",40,7,25
"1099","COL014",2021,"CENMEL","",3,"cool","FB","invasive non-native","","COL014 3 cool 2021","CENMEL_",50,9,36
"1100","COL014",2022,"CENMEL","",3,"cool","FB","invasive non-native","","COL014 3 cool 2022","CENMEL_",52,7,38
"1101","COL017",2021,"CENMEL","",3,"cool","FB","invasive non-native","","COL017 3 cool 2021","CENMEL_",49,8,32
"1102","COL017",2022,"CENMEL","",3,"cool","FB","invasive non-native","","COL017 3 cool 2022","CENMEL_",52,6,35
"1103","COL018",2022,"CENMEL","",3,"warm","FB","invasive non-native","","COL018 3 warm 2022","CENMEL_",27,6,15
"1104","QUA001",2021,"CENMEL","",2,"warm","FB","invasive non-native","","QUA001 2 warm 2021","CENMEL_",26,4,17
"1105","QUA002",2021,"CENMEL","",2,"warm","FB","invasive non-native","","QUA002 2 warm 2021","CENMEL_",27,3,18
"1106","QUA002",2022,"CENMEL","",2,"warm","FB","invasive non-native","","QUA002 2 warm 2022","CENMEL_",24,6,14
"1107","QUA003",2021,"CENMEL","",2,"warm","FB","invasive non-native","","QUA003 2 warm 2021","CENMEL_",24,5,17
"1108","QUA003",2022,"CENMEL","",2,"warm","FB","invasive non-native","","QUA003 2 warm 2022","CENMEL_",25,4,20
"1109","QUA004",2021,"CENMEL","",1,"warm","FB","invasive non-native","","QUA004 1 warm 2021","CENMEL_",28,5,19
"1110","QUA004",2022,"CENMEL","",1,"warm","FB","invasive non-native","","QUA004 1 warm 2022","CENMEL_",38,7,28
"1111","QUA005",2021,"CENMEL","",1,"warm","FB","invasive non-native","","QUA005 1 warm 2021","CENMEL_",26,4,18
"1112","QUA005",2022,"CENMEL","",1,"warm","FB","invasive non-native","","QUA005 1 warm 2022","CENMEL_",29,4,22
"1113","QUA006",2022,"CENMEL","",1,"warm","FB","invasive non-native","","QUA006 1 warm 2022","CENMEL_",37,9,25
"1114","QUA008",2021,"CENMEL","",1,"warm","FB","invasive non-native","","QUA008 1 warm 2021","CENMEL_",25,3,18
"1115","QUA008",2022,"CENMEL","",1,"warm","FB","invasive non-native","","QUA008 1 warm 2022","CENMEL_",34,6,24
"1116","QUA009",2021,"CENMEL","",1,"warm","FB","invasive non-native","","QUA009 1 warm 2021","CENMEL_",21,5,15
"1117","QUA009",2022,"CENMEL","",1,"warm","FB","invasive non-native","","QUA009 1 warm 2022","CENMEL_",18,3,13
"1118","QUA010",2021,"CENMEL","",2,"cool","FB","invasive non-native","","QUA010 2 cool 2021","CENMEL_",27,4,17
"1119","QUA010",2022,"CENMEL","",2,"cool","FB","invasive non-native","","QUA010 2 cool 2022","CENMEL_",23,5,16
"1120","QUA011",2022,"CENMEL","",1,"warm","FB","invasive non-native","","QUA011 1 warm 2022","CENMEL_",32,3,24
"1121","QUA015",2021,"CENMEL","",1,"cool","FB","invasive non-native","","QUA015 1 cool 2021","CENMEL_",44,7,30
"1122","QUA015",2022,"CENMEL","",1,"cool","FB","invasive non-native","","QUA015 1 cool 2022","CENMEL_",41,6,25
"1123","QUA016",2022,"CENMEL","",1,"cool","FB","invasive non-native","","QUA016 1 cool 2022","CENMEL_",50,7,36
"1124","QUA020",2022,"CENMEL","",1,"cool","FB","invasive non-native","","QUA020 1 cool 2022","CENMEL_",47,6,33
"1125","QUA021",2022,"CENMEL","",1,"cool","FB","invasive non-native","","QUA021 1 cool 2022","CENMEL_",45,4,33
"1126","QUA022",2021,"CENMEL","",1,"cool","FB","invasive non-native","","QUA022 1 cool 2021","CENMEL_",80,10,54
"1127","QUA022",2021,"CENMEL","",1,"cool","FB","invasive non-native","","QUA022 1 cool 2021","CENMEL_",80,10,54
"1128","QUA022",2022,"CENMEL","",1,"cool","FB","invasive non-native","","QUA022 1 cool 2022","CENMEL_",94,22,66
"1129","QUA022",2022,"CENMEL","",1,"cool","FB","invasive non-native","","QUA022 1 cool 2022","CENMEL_",94,22,66
"1130","QUA024",2022,"CENMEL","",2,"cool","FB","invasive non-native","","QUA024 2 cool 2022","CENMEL_",47,4,36
"1131","QUA025",2022,"CENMEL","",2,"cool","FB","invasive non-native","","QUA025 2 cool 2022","CENMEL_",28,3,17
"1132","CCC007",2021,"CENSOL","",7,"warm","FB","invasive non-native","","CCC007 7 warm 2021","CENSOL_",40,6,29
"1133","CCC001",2021,"CERBET","SEEDLING",1,"cool","SH","native","OBL-R","CCC001 1 cool 2021","CERBET_SEEDLING",41,34,8
"1134","CCC007",2021,"CERBET","SEEDLING",7,"warm","SH","native","OBL-R","CCC007 7 warm 2021","CERBET_SEEDLING",40,31,6
"1135","CCC007",2022,"CERBET","SEEDLING",7,"warm","SH","native","OBL-R","CCC007 7 warm 2022","CERBET_SEEDLING",41,32,6
"1136","CCC010",2021,"CERBET","SEEDLING",7,"cool","SH","native","OBL-R","CCC010 7 cool 2021","CERBET_SEEDLING",55,43,8
"1137","CCC011",2021,"CERBET","SEEDLING",7,"cool","SH","native","OBL-R","CCC011 7 cool 2021","CERBET_SEEDLING",50,40,7
"1138","CCC011",2022,"CERBET","SEEDLING",7,"cool","SH","native","OBL-R","CCC011 7 cool 2022","CERBET_SEEDLING",49,40,8
"1139","CCC012",2021,"CERBET","SEEDLING",7,"cool","SH","native","OBL-R","CCC012 7 cool 2021","CERBET_SEEDLING",52,41,5
"1140","QUA020",2021,"CERBET","SEEDLING",1,"cool","SH","native","OBL-R","QUA020 1 cool 2021","CERBET_SEEDLING",39,27,8
"1141","BOB002",2022,"CERGLO","",5,"cool","FB","non-native","","BOB002 5 cool 2022","CERGLO_",42,6,34
"1142","BOB003",2022,"CERGLO","",5,"cool","FB","non-native","","BOB003 5 cool 2022","CERGLO_",38,5,29
"1143","BOB007",2021,"CERGLO","",3,"cool","FB","non-native","","BOB007 3 cool 2021","CERGLO_",50,8,36
"1144","BOB014",2021,"CERGLO","",4,"cool","FB","non-native","","BOB014 4 cool 2021","CERGLO_",48,8,31
"1145","BOB014",2022,"CERGLO","",4,"cool","FB","non-native","","BOB014 4 cool 2022","CERGLO_",44,7,31
"1146","BOB015",2021,"CERGLO","",4,"cool","FB","non-native","","BOB015 4 cool 2021","CERGLO_",54,7,37
"1147","BOB016",2021,"CERGLO","",4,"cool","FB","non-native","","BOB016 4 cool 2021","CERGLO_",60,9,43
"1148","BOB016",2022,"CERGLO","",4,"cool","FB","non-native","","BOB016 4 cool 2022","CERGLO_",41,6,27
"1149","BOB019",2021,"CERGLO","",5,"cool","FB","non-native","","BOB019 5 cool 2021","CERGLO_",48,6,33
"1150","BOB019",2022,"CERGLO","",5,"cool","FB","non-native","","BOB019 5 cool 2022","CERGLO_",43,6,31
"1151","CCC001",2021,"CERGLO","",1,"cool","FB","non-native","","CCC001 1 cool 2021","CERGLO_",41,4,27
"1152","CCC001",2022,"CERGLO","",1,"cool","FB","non-native","","CCC001 1 cool 2022","CERGLO_",58,8,43
"1153","CCC002",2022,"CERGLO","",1,"cool","FB","non-native","","CCC002 1 cool 2022","CERGLO_",53,7,41
"1154","CCC004",2021,"CERGLO","",1,"cool","FB","non-native","","CCC004 1 cool 2021","CERGLO_",42,4,27
"1155","CCC004",2022,"CERGLO","",1,"cool","FB","non-native","","CCC004 1 cool 2022","CERGLO_",49,4,34
"1156","CCC012",2021,"CERGLO","",7,"cool","FB","non-native","","CCC012 7 cool 2021","CERGLO_",52,5,38
"1157","CCC012",2022,"CERGLO","",7,"cool","FB","non-native","","CCC012 7 cool 2022","CERGLO_",36,5,29
"1158","QUA001",2021,"CERGLO","",2,"warm","FB","non-native","","QUA001 2 warm 2021","CERGLO_",26,3,17
"1159","QUA015",2022,"CERGLO","",1,"cool","FB","non-native","","QUA015 1 cool 2022","CERGLO_",41,6,25
"1160","QUA016",2021,"CERGLO","",1,"cool","FB","non-native","","QUA016 1 cool 2021","CERGLO_",48,6,33
"1161","QUA016",2022,"CERGLO","",1,"cool","FB","non-native","","QUA016 1 cool 2022","CERGLO_",50,8,36
"1162","QUA020",2021,"CERGLO","",1,"cool","FB","non-native","","QUA020 1 cool 2021","CERGLO_",39,8,28
"1163","QUA020",2022,"CERGLO","",1,"cool","FB","non-native","","QUA020 1 cool 2022","CERGLO_",47,7,33
"1164","QUA021",2022,"CERGLO","",1,"cool","FB","non-native","","QUA021 1 cool 2022","CERGLO_",45,9,33
"1165","QUA021",2022,"CERGLO","",1,"cool","FB","non-native","","QUA021 1 cool 2022","CERGLO_",45,9,33
"1166","QUA024",2022,"CERGLO","",2,"cool","FB","non-native","","QUA024 2 cool 2022","CERGLO_",47,7,36
"1167","BOB001",2021,"CHLPOM","",5,"cool","FB","native","","BOB001 5 cool 2021","CHLPOM_",26,16,18
"1168","BOB001",2022,"CHLPOM","",5,"cool","FB","native","","BOB001 5 cool 2022","CHLPOM_",25,16,19
"1169","BOB002",2021,"CHLPOM","",5,"cool","FB","native","","BOB002 5 cool 2021","CHLPOM_",39,24,30
"1170","BOB002",2022,"CHLPOM","",5,"cool","FB","native","","BOB002 5 cool 2022","CHLPOM_",42,29,34
"1171","BOB003",2021,"CHLPOM","",5,"cool","FB","native","","BOB003 5 cool 2021","CHLPOM_",34,23,25
"1172","BOB003",2022,"CHLPOM","",5,"cool","FB","native","","BOB003 5 cool 2022","CHLPOM_",38,25,29
"1173","BOB004",2021,"CHLPOM","",5,"warm","FB","native","","BOB004 5 warm 2021","CHLPOM_",25,14,18
"1174","BOB004",2022,"CHLPOM","",5,"warm","FB","native","","BOB004 5 warm 2022","CHLPOM_",25,15,19
"1175","BOB005",2021,"CHLPOM","",5,"warm","FB","native","","BOB005 5 warm 2021","CHLPOM_",16,9,10
"1176","BOB005",2022,"CHLPOM","",5,"warm","FB","native","","BOB005 5 warm 2022","CHLPOM_",17,9,11
"1177","BOB006",2021,"CHLPOM","",5,"warm","FB","native","","BOB006 5 warm 2021","CHLPOM_",23,12,15
"1178","BOB006",2022,"CHLPOM","",5,"warm","FB","native","","BOB006 5 warm 2022","CHLPOM_",20,11,13
"1179","BOB007",2022,"CHLPOM","",3,"cool","FB","native","","BOB007 3 cool 2022","CHLPOM_",51,35,38
"1180","BOB009",2021,"CHLPOM","",3,"warm","FB","native","","BOB009 3 warm 2021","CHLPOM_",34,19,26
"1181","BOB009",2022,"CHLPOM","",3,"warm","FB","native","","BOB009 3 warm 2022","CHLPOM_",24,13,16
"1182","BOB010",2021,"CHLPOM","",3,"warm","FB","native","","BOB010 3 warm 2021","CHLPOM_",27,15,16
"1183","BOB010",2022,"CHLPOM","",3,"warm","FB","native","","BOB010 3 warm 2022","CHLPOM_",23,14,12
"1184","BOB011",2021,"CHLPOM","",4,"warm","FB","native","","BOB011 4 warm 2021","CHLPOM_",26,13,20
"1185","BOB011",2022,"CHLPOM","",4,"warm","FB","native","","BOB011 4 warm 2022","CHLPOM_",20,11,16
"1186","BOB012",2021,"CHLPOM","",4,"warm","FB","native","","BOB012 4 warm 2021","CHLPOM_",35,25,24
"1187","BOB012",2022,"CHLPOM","",4,"warm","FB","native","","BOB012 4 warm 2022","CHLPOM_",30,20,21
"1188","BOB013",2021,"CHLPOM","",4,"cool","FB","native","","BOB013 4 cool 2021","CHLPOM_",51,39,36
"1189","BOB013",2022,"CHLPOM","",4,"cool","FB","native","","BOB013 4 cool 2022","CHLPOM_",52,40,41
"1190","BOB014",2021,"CHLPOM","",4,"cool","FB","native","","BOB014 4 cool 2021","CHLPOM_",48,32,31
"1191","BOB014",2022,"CHLPOM","",4,"cool","FB","native","","BOB014 4 cool 2022","CHLPOM_",44,30,31
"1192","BOB016",2021,"CHLPOM","",4,"cool","FB","native","","BOB016 4 cool 2021","CHLPOM_",60,42,43
"1193","BOB016",2022,"CHLPOM","",4,"cool","FB","native","","BOB016 4 cool 2022","CHLPOM_",41,27,27
"1194","BOB017",2021,"CHLPOM","",4,"warm","FB","native","","BOB017 4 warm 2021","CHLPOM_",38,26,28
"1195","BOB017",2022,"CHLPOM","",4,"warm","FB","native","","BOB017 4 warm 2022","CHLPOM_",24,15,15
"1196","BOB018",2021,"CHLPOM","",3,"warm","FB","native","","BOB018 3 warm 2021","CHLPOM_",27,14,20
"1197","BOB018",2022,"CHLPOM","",3,"warm","FB","native","","BOB018 3 warm 2022","CHLPOM_",24,15,15
"1198","BOB019",2021,"CHLPOM","",5,"cool","FB","native","","BOB019 5 cool 2021","CHLPOM_",48,30,33
"1199","BOB019",2022,"CHLPOM","",5,"cool","FB","native","","BOB019 5 cool 2022","CHLPOM_",43,25,31
"1200","CCC005",2021,"CHLPOM","",1,"warm","FB","native","","CCC005 1 warm 2021","CHLPOM_",28,23,20
"1201","CCC005",2022,"CHLPOM","",1,"warm","FB","native","","CCC005 1 warm 2022","CHLPOM_",43,28,32
"1202","CCC008",2021,"CHLPOM","",7,"warm","FB","native","","CCC008 7 warm 2021","CHLPOM_",41,32,30
"1203","CCC008",2022,"CHLPOM","",7,"warm","FB","native","","CCC008 7 warm 2022","CHLPOM_",46,35,33
"1204","CCC009",2021,"CHLPOM","",7,"warm","FB","native","","CCC009 7 warm 2021","CHLPOM_",29,22,23
"1205","CCC011",2021,"CHLPOM","",7,"cool","FB","native","","CCC011 7 cool 2021","CHLPOM_",50,40,38
"1206","CCC011",2022,"CHLPOM","",7,"cool","FB","native","","CCC011 7 cool 2022","CHLPOM_",49,40,36
"1207","COL007",2021,"CHLPOM","",3,"warm","FB","native","","COL007 3 warm 2021","CHLPOM_",45,33,31
"1208","COL007",2022,"CHLPOM","",3,"warm","FB","native","","COL007 3 warm 2022","CHLPOM_",41,32,26
"1209","COL012",2021,"CHLPOM","",3,"cool","FB","native","","COL012 3 cool 2021","CHLPOM_",47,35,37
"1210","COL012",2022,"CHLPOM","",3,"cool","FB","native","","COL012 3 cool 2022","CHLPOM_",43,34,31
"1211","COL013",2021,"CHLPOM","",3,"warm","FB","native","","COL013 3 warm 2021","CHLPOM_",41,29,27
"1212","COL013",2022,"CHLPOM","",3,"warm","FB","native","","COL013 3 warm 2022","CHLPOM_",40,28,25
"1213","COL014",2021,"CHLPOM","",3,"cool","FB","native","","COL014 3 cool 2021","CHLPOM_",50,34,36
"1214","COL014",2022,"CHLPOM","",3,"cool","FB","native","","COL014 3 cool 2022","CHLPOM_",52,33,38
"1215","QUA004",2021,"CHLPOM","",1,"warm","FB","native","","QUA004 1 warm 2021","CHLPOM_",28,21,19
"1216","QUA004",2022,"CHLPOM","",1,"warm","FB","native","","QUA004 1 warm 2022","CHLPOM_",38,24,28
"1217","QUA005",2021,"CHLPOM","",1,"warm","FB","native","","QUA005 1 warm 2021","CHLPOM_",26,20,18
"1218","QUA006",2021,"CHLPOM","",1,"warm","FB","native","","QUA006 1 warm 2021","CHLPOM_",23,17,14
"1219","QUA006",2022,"CHLPOM","",1,"warm","FB","native","","QUA006 1 warm 2022","CHLPOM_",37,23,25
"1220","QUA008",2022,"CHLPOM","",1,"warm","FB","native","","QUA008 1 warm 2022","CHLPOM_",34,23,24
"1221","QUA010",2021,"CHLPOM","",2,"cool","FB","native","","QUA010 2 cool 2021","CHLPOM_",27,17,17
"1222","QUA011",2021,"CHLPOM","",1,"warm","FB","native","","QUA011 1 warm 2021","CHLPOM_",24,17,17
"1223","QUA011",2022,"CHLPOM","",1,"warm","FB","native","","QUA011 1 warm 2022","CHLPOM_",32,21,24
"1224","QUA015",2021,"CHLPOM","",1,"cool","FB","native","","QUA015 1 cool 2021","CHLPOM_",44,30,30
"1225","QUA016",2021,"CHLPOM","",1,"cool","FB","native","","QUA016 1 cool 2021","CHLPOM_",48,35,33
"1226","QUA020",2021,"CHLPOM","",1,"cool","FB","native","","QUA020 1 cool 2021","CHLPOM_",39,27,28
"1227","QUA020",2022,"CHLPOM","",1,"cool","FB","native","","QUA020 1 cool 2022","CHLPOM_",47,31,33
"1228","QUA022",2021,"CHLPOM","",1,"cool","FB","native","","QUA022 1 cool 2021","CHLPOM_",80,52,54
"1229","QUA022",2021,"CHLPOM","",1,"cool","FB","native","","QUA022 1 cool 2021","CHLPOM_",80,52,54
"1230","QUA022",2022,"CHLPOM","",1,"cool","FB","native","","QUA022 1 cool 2022","CHLPOM_",94,44,66
"1231","QUA022",2022,"CHLPOM","",1,"cool","FB","native","","QUA022 1 cool 2022","CHLPOM_",94,44,66
"1232","CCC010",2021,"CIRSIUM","",7,"cool",NA,NA,NA,"CCC010 7 cool 2021","CIRSIUM_",55,2,2
"1233","QUA001",2021,"CIRSIUM","",2,"warm",NA,NA,NA,"QUA001 2 warm 2021","CIRSIUM_",26,2,2
"1234","CCC007",2022,"CLACON","",7,"warm","FB","native","","CCC007 7 warm 2022","CLACON_",41,32,29
"1235","CCC010",2021,"CLACON","",7,"cool","FB","native","","CCC010 7 cool 2021","CLACON_",55,43,37
"1236","CCC011",2021,"CLACON","",7,"cool","FB","native","","CCC011 7 cool 2021","CLACON_",50,40,38
"1237","CCC011",2022,"CLACON","",7,"cool","FB","native","","CCC011 7 cool 2022","CLACON_",49,40,36
"1238","CCC012",2022,"CLACON","",7,"cool","FB","native","","CCC012 7 cool 2022","CLACON_",36,25,29
"1239","COL017",2022,"CLACON","",3,"cool","FB","native","","COL017 3 cool 2022","CLACON_",52,38,35
"1240","COL017",2022,"CLACON","",3,"cool","FB","native","","COL017 3 cool 2022","CLACON_",52,38,35
"1241","BOB013",2021,"CLAGRA","",4,"cool","FB","native","","BOB013 4 cool 2021","CLAGRA_",51,39,36
"1242","BOB013",2022,"CLAGRA","",4,"cool","FB","native","","BOB013 4 cool 2022","CLAGRA_",52,40,41
"1243","BOB015",2021,"CLAGRA","",4,"cool","FB","native","","BOB015 4 cool 2021","CLAGRA_",54,40,37
"1244","BOB016",2021,"CLAGRA","",4,"cool","FB","native","","BOB016 4 cool 2021","CLAGRA_",60,42,43
"1245","BOB016",2021,"CLAGRA","",4,"cool","FB","native","","BOB016 4 cool 2021","CLAGRA_",60,42,43
"1246","CCC002",2021,"CLAGRA","",1,"cool","FB","native","","CCC002 1 cool 2021","CLAGRA_",41,34,26
"1247","CCC002",2022,"CLAGRA","",1,"cool","FB","native","","CCC002 1 cool 2022","CLAGRA_",53,39,41
"1248","CCC011",2021,"CLAGRA","",7,"cool","FB","native","","CCC011 7 cool 2021","CLAGRA_",50,40,38
"1249","CCC012",2021,"CLAGRA","",7,"cool","FB","native","","CCC012 7 cool 2021","CLAGRA_",52,41,38
"1250","BOB007",2021,"CLAPAR","",3,"cool","FB","native","","BOB007 3 cool 2021","CLAPAR_",50,34,36
"1251","BOB007",2022,"CLAPAR","",3,"cool","FB","native","","BOB007 3 cool 2022","CLAPAR_",51,35,38
"1252","BOB008",2021,"CLAPAR","",3,"cool","FB","native","","BOB008 3 cool 2021","CLAPAR_",37,25,24
"1253","BOB008",2022,"CLAPAR","",3,"cool","FB","native","","BOB008 3 cool 2022","CLAPAR_",45,33,31
"1254","BOB014",2021,"CLAPAR","",4,"cool","FB","native","","BOB014 4 cool 2021","CLAPAR_",48,32,31
"1255","BOB019",2021,"CLAPAR","",5,"cool","FB","native","","BOB019 5 cool 2021","CLAPAR_",48,30,33
"1256","CCC001",2022,"CLAPAR","",1,"cool","FB","native","","CCC001 1 cool 2022","CLAPAR_",58,41,43
"1257","CCC004",2021,"CLAPAR","",1,"cool","FB","native","","CCC004 1 cool 2021","CLAPAR_",42,34,27
"1258","CCC004",2022,"CLAPAR","",1,"cool","FB","native","","CCC004 1 cool 2022","CLAPAR_",49,36,34
"1259","CCC010",2021,"CLAPAR","",7,"cool","FB","native","","CCC010 7 cool 2021","CLAPAR_",55,43,37
"1260","CCC010",2022,"CLAPAR","",7,"cool","FB","native","","CCC010 7 cool 2022","CLAPAR_",51,36,36
"1261","CCC012",2021,"CLAPAR","",7,"cool","FB","native","","CCC012 7 cool 2021","CLAPAR_",52,41,38
"1262","CCC012",2022,"CLAPAR","",7,"cool","FB","native","","CCC012 7 cool 2022","CLAPAR_",36,25,29
"1263","COL012",2021,"CLAPAR","",3,"cool","FB","native","","COL012 3 cool 2021","CLAPAR_",47,35,37
"1264","COL014",2021,"CLAPAR","",3,"cool","FB","native","","COL014 3 cool 2021","CLAPAR_",50,34,36
"1265","COL014",2022,"CLAPAR","",3,"cool","FB","native","","COL014 3 cool 2022","CLAPAR_",52,33,38
"1266","COL017",2021,"CLAPAR","",3,"cool","FB","native","","COL017 3 cool 2021","CLAPAR_",49,36,32
"1267","QUA016",2021,"CLAPAR","",1,"cool","FB","native","","QUA016 1 cool 2021","CLAPAR_",48,35,33
"1268","QUA016",2022,"CLAPAR","",1,"cool","FB","native","","QUA016 1 cool 2022","CLAPAR_",50,32,36
"1269","QUA020",2021,"CLAPAR","",1,"cool","FB","native","","QUA020 1 cool 2021","CLAPAR_",39,27,28
"1270","QUA020",2022,"CLAPAR","",1,"cool","FB","native","","QUA020 1 cool 2022","CLAPAR_",47,31,33
"1271","QUA021",2021,"CLAPAR","",1,"cool","FB","native","","QUA021 1 cool 2021","CLAPAR_",31,24,23
"1272","QUA021",2022,"CLAPAR","",1,"cool","FB","native","","QUA021 1 cool 2022","CLAPAR_",45,30,33
"1273","QUA024",2022,"CLAPAR","",2,"cool","FB","native","","QUA024 2 cool 2022","CLAPAR_",47,32,36
"1274","BOB014",2022,"CLAPUR","",4,"cool","FB","native","","BOB014 4 cool 2022","CLAPUR_",44,30,31
"1275","BOB015",2022,"CLAPUR","",4,"cool","FB","native","","BOB015 4 cool 2022","CLAPUR_",42,27,28
"1276","CCC001",2022,"CLAPUR","",1,"cool","FB","native","","CCC001 1 cool 2022","CLAPUR_",58,41,43
"1277","CCC002",2022,"CLAPUR","",1,"cool","FB","native","","CCC002 1 cool 2022","CLAPUR_",53,39,41
"1278","CCC002",2022,"CLAPUR","",1,"cool","FB","native","","CCC002 1 cool 2022","CLAPUR_",53,39,41
"1279","CCC004",2022,"CLAPUR","",1,"cool","FB","native","","CCC004 1 cool 2022","CLAPUR_",49,36,34
"1280","CCC009",2022,"CLAPUR","",7,"warm","FB","native","","CCC009 7 warm 2022","CLAPUR_",34,24,27
"1281","CCC010",2022,"CLAPUR","",7,"cool","FB","native","","CCC010 7 cool 2022","CLAPUR_",51,36,36
"1282","CCC011",2022,"CLAPUR","",7,"cool","FB","native","","CCC011 7 cool 2022","CLAPUR_",49,40,36
"1283","CCC012",2022,"CLAPUR","",7,"cool","FB","native","","CCC012 7 cool 2022","CLAPUR_",36,25,29
"1284","COL007",2022,"CLAPUR","",3,"warm","FB","native","","COL007 3 warm 2022","CLAPUR_",41,32,26
"1285","COL012",2022,"CLAPUR","",3,"cool","FB","native","","COL012 3 cool 2022","CLAPUR_",43,34,31
"1286","COL013",2021,"CLAPUR","",3,"warm","FB","native","","COL013 3 warm 2021","CLAPUR_",41,29,27
"1287","COL013",2022,"CLAPUR","",3,"warm","FB","native","","COL013 3 warm 2022","CLAPUR_",40,28,25
"1288","COL017",2022,"CLAPUR","",3,"cool","FB","native","","COL017 3 cool 2022","CLAPUR_",52,38,35
"1289","COL017",2022,"CLAPUR","",3,"cool","FB","native","","COL017 3 cool 2022","CLAPUR_",52,38,35
"1290","COL012",2021,"CLARKIA","",3,"cool","FB","native","","COL012 3 cool 2021","CLARKIA_",47,35,37
"1291","COL014",2021,"CLARKIA","",3,"cool","FB","native","","COL014 3 cool 2021","CLARKIA_",50,34,36
"1292","QUA006",2021,"CLARKIA","",1,"warm","FB","native","","QUA006 1 warm 2021","CLARKIA_",23,17,14
"1293","BOB013",2021,"CLAUNG","",4,"cool","FB","native","","BOB013 4 cool 2021","CLAUNG_",51,39,36
"1294","BOB014",2021,"CLAUNG","",4,"cool","FB","native","","BOB014 4 cool 2021","CLAUNG_",48,32,31
"1295","CCC001",2022,"CLAUNG","",1,"cool","FB","native","","CCC001 1 cool 2022","CLAUNG_",58,41,43
"1296","CCC004",2021,"CLAUNG","",1,"cool","FB","native","","CCC004 1 cool 2021","CLAUNG_",42,34,27
